loss,accuracy,val_loss,val_accuracy,lr
1.15013587474823,0.5099009871482849,1.0895020961761475,0.5144508481025696,0.01
0.8840926289558411,0.5643564462661743,1.7083691358566284,0.3757225573062897,0.01
0.8615284562110901,0.5841584205627441,1.736375093460083,0.47398844361305237,0.01
0.8269590139389038,0.594059407711029,1.4766743183135986,0.2601155936717987,0.01
0.7966830730438232,0.6237623691558838,1.0127718448638916,0.5028901696205139,0.01
0.7715867757797241,0.6126237511634827,1.2185723781585693,0.5028901696205139,0.01
0.6773342490196228,0.676980197429657,1.4902170896530151,0.5144508481025696,0.01
0.6741358041763306,0.6410890817642212,2.604738712310791,0.5028901696205139,0.01
0.6672183275222778,0.6534653306007385,0.7934483289718628,0.5317919254302979,0.01
0.677738606929779,0.6448019742965698,1.208638310432434,0.5144508481025696,0.01
0.5853548049926758,0.6868811845779419,0.8193655014038086,0.6647399067878723,1e-05
0.5186436176300049,0.7116336822509766,0.7053155303001404,0.6647399067878723,1e-05
0.5523303151130676,0.7054455280303955,0.5580706000328064,0.6994219422340393,1e-05
0.5047457814216614,0.7240098714828491,0.4542738199234009,0.7745664715766907,1e-05
0.4893193244934082,0.7141088843345642,0.3994952142238617,0.763005793094635,1e-05
0.5080534815788269,0.7017326951026917,0.4749249219894409,0.7398843765258789,1e-05
0.45433905720710754,0.7413366436958313,0.44861355423927307,0.7745664715766907,1e-05
0.4511949419975281,0.7301980257034302,0.5725352764129639,0.6820809245109558,1e-05
0.46510353684425354,0.7277227640151978,1.8167232275009155,0.5202311873435974,1e-05
0.46840474009513855,0.7240098714828491,0.4632386565208435,0.7341040372848511,1e-05
