loss,accuracy,val_loss,val_accuracy,lr
1.1078388690948486,0.5173267126083374,1.7987675666809082,0.24277456104755402,0.001
0.7822651863098145,0.5853960514068604,1.6598482131958008,0.24277456104755402,0.001
0.7488188147544861,0.5804455280303955,1.554883360862732,0.24277456104755402,0.001
0.7055928707122803,0.6175742745399475,1.3936086893081665,0.24277456104755402,0.001
0.6658167243003845,0.6336633563041687,1.2019057273864746,0.47398844361305237,0.001
0.6325952410697937,0.6509901285171509,1.1494804620742798,0.5028901696205139,0.001
0.6256152391433716,0.6423267126083374,1.1442384719848633,0.4624277353286743,0.001
0.6135063767433167,0.6794554591178894,1.0355030298233032,0.6705202460289001,0.001
0.6078109741210938,0.6806930899620056,1.0877633094787598,0.7109826803207397,0.001
0.6135072112083435,0.6881188154220581,1.9084376096725464,0.24277456104755402,0.001
0.5723143219947815,0.6930692791938782,1.3394827842712402,0.24277456104755402,1e-05
0.4887673258781433,0.7339109182357788,1.1735566854476929,0.5028901696205139,1e-05
0.471352756023407,0.75,1.9176852703094482,0.24277456104755402,1e-05
0.495707631111145,0.7079207897186279,0.9165538549423218,0.52601158618927,1e-05
0.46114450693130493,0.7202970385551453,1.0397558212280273,0.52601158618927,1e-05
0.49517393112182617,0.7227723002433777,1.5819666385650635,0.47398844361305237,1e-05
0.439536452293396,0.7574257254600525,0.4718458652496338,0.7514451146125793,1e-05
0.45859119296073914,0.7215346693992615,1.2534304857254028,0.4971098303794861,1e-05
0.4313650131225586,0.7512376308441162,1.598362922668457,0.5375722646713257,1e-05
0.43461838364601135,0.7413366436958313,0.4074065387248993,0.7572254538536072,1e-05
0.43492409586906433,0.7475247383117676,0.4816431403160095,0.7341040372848511,1e-05
0.42868122458457947,0.7524752616882324,0.47009241580963135,0.7341040372848511,1e-05
0.4307069778442383,0.7425742745399475,0.41441529989242554,0.7572254538536072,1e-05
