loss,accuracy,val_loss,val_accuracy,lr
1.3325636386871338,0.5,1.6534783840179443,0.43352600932121277,0.001
0.9707223773002625,0.5643564462661743,1.067767858505249,0.3352601230144501,0.001
0.8772851228713989,0.5878713130950928,0.871703565120697,0.6936416029930115,0.001
0.8827565312385559,0.5680692791938782,0.7649431824684143,0.7341040372848511,0.001
0.817905068397522,0.6002475023269653,0.7700289487838745,0.5491329431533813,0.001
0.8414865136146545,0.5693069100379944,0.8053247332572937,0.52601158618927,0.001
0.8244429230690002,0.5717821717262268,0.4714448153972626,0.7919074892997742,0.001
0.7483891248703003,0.6014851331710815,0.6690672636032104,0.6994219422340393,0.001
0.7312750220298767,0.5990098714828491,0.7180359363555908,0.5549132823944092,0.001
0.7133537530899048,0.6212871074676514,0.756001353263855,0.5375722646713257,0.001
0.7354742288589478,0.625,0.5514199137687683,0.6242774724960327,1e-05
0.7367965579032898,0.5866336822509766,0.5588186383247375,0.6242774724960327,1e-05
0.7223044037818909,0.6138613820075989,0.4725758135318756,0.7572254538536072,1e-05
0.7086763978004456,0.6212871074676514,0.4745360016822815,0.7514451146125793,1e-05
0.7069349884986877,0.6497524976730347,0.40687423944473267,0.7514451146125793,1e-05
0.6983684301376343,0.6336633563041687,0.426087886095047,0.763005793094635,1e-05
0.6743554472923279,0.6225247383117676,0.44382208585739136,0.7456647157669067,1e-05
0.6637239456176758,0.6324257254600525,0.43051591515541077,0.7456647157669067,1e-05
0.6599602103233337,0.6596534848213196,0.43404048681259155,0.7572254538536072,1e-05
0.6600641012191772,0.6386138796806335,0.4657186269760132,0.7514451146125793,1e-05
