loss,accuracy,val_loss,val_accuracy,lr
1.7765547037124634,0.3576732575893402,1.3163392543792725,0.5144508481025696,1e-04
1.2055081129074097,0.48638615012168884,1.1224464178085327,0.5202311873435974,1e-04
1.0759109258651733,0.5,0.9967237710952759,0.5491329431533813,1e-04
1.044101357460022,0.5247524976730347,0.893633246421814,0.5549132823944092,1e-04
1.0337141752243042,0.5420792102813721,0.8176217675209045,0.7225433588027954,1e-04
0.9256224632263184,0.5841584205627441,0.8428157567977905,0.647398829460144,1e-04
0.9669010639190674,0.5569307208061218,0.7683901190757751,0.7398843765258789,1e-04
0.906237006187439,0.6002475023269653,0.7109063863754272,0.7745664715766907,1e-04
0.8927311897277832,0.5792078971862793,0.7026854753494263,0.7572254538536072,1e-04
0.8409953117370605,0.5915841460227966,0.6968548893928528,0.7109826803207397,1e-04
1.061004877090454,0.5495049357414246,0.673827052116394,0.6358381509780884,1e-05
0.9407663345336914,0.5903465151786804,0.6965392827987671,0.5375722646713257,1e-05
0.9709224700927734,0.5581682920455933,0.6419602036476135,0.7341040372848511,1e-05
0.9164844155311584,0.5915841460227966,0.6527209877967834,0.7803468108177185,1e-05
0.9248186349868774,0.5891088843345642,0.6794573664665222,0.7456647157669067,1e-05
0.8565120697021484,0.6051980257034302,0.6618590354919434,0.6531791687011719,1e-05
