loss,accuracy,val_loss,val_accuracy,lr
1.8180944919586182,0.375,1.3298766613006592,0.4393063485622406,1e-04
1.1862785816192627,0.47772276401519775,1.1351042985916138,0.46820810437202454,1e-04
1.1480188369750977,0.5037128925323486,0.9848654270172119,0.46820810437202454,1e-04
1.0114678144454956,0.5457921028137207,0.9228000640869141,0.6184971332550049,1e-04
1.0209912061691284,0.5606435537338257,0.9118775725364685,0.6184971332550049,1e-04
0.9954150319099426,0.5420792102813721,0.8271235823631287,0.589595377445221,1e-04
0.9294726848602295,0.5928217768669128,0.7660432457923889,0.7572254538536072,1e-04
0.9209282994270325,0.5891088843345642,0.6947911381721497,0.7167630195617676,1e-04
0.9498478174209595,0.5618811845779419,0.676289975643158,0.7283236980438232,1e-04
0.9227654337882996,0.5816831588745117,0.636690616607666,0.7745664715766907,1e-04
1.0297365188598633,0.5668317079544067,0.6856359243392944,0.7341040372848511,1e-05
0.9733997583389282,0.5816831588745117,0.6703802943229675,0.7341040372848511,1e-05
0.9338013529777527,0.5829207897186279,0.6410377025604248,0.7052023410797119,1e-05
0.9529000520706177,0.5866336822509766,0.6079806089401245,0.7167630195617676,1e-05
0.9717200398445129,0.5767326951026917,0.5672124028205872,0.7167630195617676,1e-05
0.8973916172981262,0.5965346693992615,0.5388914942741394,0.763005793094635,1e-05
0.8901726603507996,0.6089109182357788,0.5497744679450989,0.7745664715766907,1e-05
0.9195941686630249,0.5841584205627441,0.5271471738815308,0.7803468108177185,1e-05
0.8681308031082153,0.5965346693992615,0.5290555953979492,0.7572254538536072,1e-05
0.9278940558433533,0.5779703259468079,0.5128238201141357,0.7745664715766907,1e-05
0.8077601790428162,0.6311880946159363,0.5166833996772766,0.7745664715766907,1e-05
0.7894218564033508,0.6448019742965698,0.5169090032577515,0.7745664715766907,1e-05
0.8836684823036194,0.5952970385551453,0.48793959617614746,0.7861271500587463,1e-05
0.8506450057029724,0.6101484894752502,0.48503828048706055,0.7803468108177185,1e-05
0.8328240513801575,0.6163366436958313,0.4628928005695343,0.763005793094635,1e-05
0.8221825957298279,0.6435643434524536,0.458418071269989,0.763005793094635,1e-05
0.7828894853591919,0.6373762488365173,0.5008423924446106,0.7803468108177185,1e-05
0.8176053762435913,0.6138613820075989,0.4801573157310486,0.7745664715766907,1e-05
0.7387986183166504,0.6658415794372559,0.45170122385025024,0.763005793094635,1e-05
0.8787313103675842,0.5903465151786804,0.4490221440792084,0.7456647157669067,1e-05
