loss,accuracy,val_loss,val_accuracy,lr
1.3726757764816284,0.4975247383117676,4.644155979156494,0.2774566411972046,0.01
1.0199521780014038,0.5383663177490234,2.7081527709960938,0.49132949113845825,0.01
0.9537203907966614,0.5668317079544067,4.544961929321289,0.2543352544307709,0.01
0.9038328528404236,0.5792078971862793,1.0370030403137207,0.52601158618927,0.01
0.914885938167572,0.5556930899620056,1.0302308797836304,0.6936416029930115,0.01
0.9003106355667114,0.5705445408821106,0.9379844069480896,0.4971098303794861,0.01
0.8773656487464905,0.5631188154220581,7.786539077758789,0.011560693383216858,0.01
0.8092321753501892,0.5754950642585754,0.5833509564399719,0.763005793094635,0.01
0.8464306592941284,0.5507425665855408,0.5153787136077881,0.7052023410797119,0.01
0.8287082314491272,0.5655940771102905,0.7609893083572388,0.5491329431533813,0.01
0.7780532836914062,0.5816831588745117,0.8746301531791687,0.5375722646713257,1e-05
0.7259690165519714,0.6274752616882324,0.6952924132347107,0.5491329431533813,1e-05
0.7329814434051514,0.6163366436958313,0.6053321957588196,0.6069363951683044,1e-05
0.6998918056488037,0.6051980257034302,0.5746604204177856,0.647398829460144,1e-05
0.7161380052566528,0.6200494766235352,0.5287709832191467,0.7398843765258789,1e-05
0.6949876546859741,0.6089109182357788,0.5331252813339233,0.7283236980438232,1e-05
0.7011111974716187,0.6064356565475464,0.480815589427948,0.7398843765258789,1e-05
0.6535279750823975,0.6398515105247498,0.48832473158836365,0.7398843765258789,1e-05
0.6488754749298096,0.6237623691558838,0.4680550992488861,0.7514451146125793,1e-05
0.6690213680267334,0.6336633563041687,0.44111403822898865,0.7167630195617676,1e-05
0.6329993009567261,0.6509901285171509,0.4440479278564453,0.7283236980438232,1e-05
0.6406159996986389,0.6361386179924011,0.45157289505004883,0.7456647157669067,1e-05
0.6658509969711304,0.6522276997566223,0.43344685435295105,0.7167630195617676,1e-05
0.6513569355010986,0.6361386179924011,0.4391218423843384,0.7052023410797119,1e-05
0.6472291946411133,0.6448019742965698,0.4371674060821533,0.7109826803207397,1e-05
0.6687622666358948,0.6101484894752502,0.42461249232292175,0.7167630195617676,1e-05
0.6184822916984558,0.6571782231330872,0.4308117926120758,0.763005793094635,1e-05
0.6499000191688538,0.6324257254600525,0.41755300760269165,0.7398843765258789,1e-05
0.6257678866386414,0.6571782231330872,0.41415849328041077,0.7572254538536072,1e-05
0.6351842880249023,0.6608911156654358,0.415208637714386,0.763005793094635,1e-05
