loss,accuracy,val_loss,val_accuracy,lr
1.34612238407135,0.43193069100379944,2.1354291439056396,0.5028901696205139,0.001
0.8565581440925598,0.5556930899620056,1.9941776990890503,0.24277456104755402,0.001
0.776416540145874,0.5891088843345642,1.899271011352539,0.24277456104755402,0.001
0.7316315770149231,0.6002475023269653,1.8857898712158203,0.24277456104755402,0.001
0.7177520394325256,0.6138613820075989,1.899428129196167,0.24277456104755402,0.001
0.7029229402542114,0.6299505233764648,1.9796957969665527,0.24277456104755402,0.001
0.6869574189186096,0.6386138796806335,1.8047136068344116,0.24277456104755402,0.001
0.6473003625869751,0.6435643434524536,1.6508619785308838,0.24277456104755402,0.001
0.6344611048698425,0.6571782231330872,1.572669267654419,0.24277456104755402,0.001
0.6431511640548706,0.6646039485931396,1.563043475151062,0.24277456104755402,0.001
0.5782276391983032,0.676980197429657,1.5012210607528687,0.24277456104755402,1e-05
0.5415577292442322,0.7202970385551453,1.4321473836898804,0.24277456104755402,1e-05
0.5052915811538696,0.7252475023269653,1.43166184425354,0.24277456104755402,1e-05
0.4967241883277893,0.7215346693992615,1.3727754354476929,0.24277456104755402,1e-05
0.4675881266593933,0.7462871074676514,1.2757002115249634,0.24277456104755402,1e-05
0.46661972999572754,0.7351484894752502,1.1857354640960693,0.5028901696205139,1e-05
0.46748876571655273,0.7128713130950928,1.1131885051727295,0.5028901696205139,1e-05
0.4710737466812134,0.719059407711029,1.1118615865707397,0.5028901696205139,1e-05
0.44327008724212646,0.7413366436958313,1.0574779510498047,0.5028901696205139,1e-05
0.4409351646900177,0.7438119053840637,1.0446513891220093,0.5028901696205139,1e-05
0.4170423448085785,0.7660890817642212,1.0350959300994873,0.5028901696205139,1e-05
0.4308643043041229,0.7475247383117676,0.9772179126739502,0.5202311873435974,1e-05
0.4360730051994324,0.7475247383117676,0.9238806962966919,0.5549132823944092,1e-05
0.42089712619781494,0.7623762488365173,0.9982430338859558,0.5028901696205139,1e-05
0.42676958441734314,0.7487623691558838,0.854856550693512,0.5722543597221375,1e-05
0.42534202337265015,0.7537128925323486,0.8567278981208801,0.5491329431533813,1e-05
0.41386792063713074,0.75,0.8655256032943726,0.5433526039123535,1e-05
0.4254082143306732,0.75,0.7507925033569336,0.6878612637519836,1e-05
0.4177112281322479,0.7475247383117676,0.7720301747322083,0.5317919254302979,1e-05
0.4018825888633728,0.7561880946159363,0.8134892582893372,0.5086705088615417,1e-05
