loss,accuracy,val_loss,val_accuracy,lr
1.6484144926071167,0.41460394859313965,1.116604208946228,0.5549132823944092,1e-04
1.1136459112167358,0.5358911156654358,0.8872800469398499,0.647398829460144,1e-04
1.0712575912475586,0.5433168411254883,0.7517561912536621,0.647398829460144,1e-04
1.0169097185134888,0.5742574334144592,0.7860289216041565,0.52601158618927,1e-04
0.9988976716995239,0.5482673048973083,0.7185308337211609,0.7052023410797119,1e-04
0.9336041808128357,0.5977723002433777,0.6328735947608948,0.6011560559272766,1e-04
0.9945150017738342,0.5742574334144592,0.5529079437255859,0.7398843765258789,1e-04
0.9492780566215515,0.5853960514068604,0.6515377163887024,0.5144508481025696,1e-04
0.9298876523971558,0.594059407711029,0.6697463989257812,0.7456647157669067,1e-04
0.8788279891014099,0.6138613820075989,0.663476824760437,0.5202311873435974,1e-04
1.0640435218811035,0.5383663177490234,0.5653142929077148,0.7283236980438232,1e-05
0.958773672580719,0.5965346693992615,0.6446216702461243,0.6589595079421997,1e-05
0.9711591601371765,0.5717821717262268,0.6226897835731506,0.6242774724960327,1e-05
0.9613103866577148,0.5742574334144592,0.652233898639679,0.5722543597221375,1e-05
