loss,accuracy,val_loss,val_accuracy,lr
5.9268903732299805,0.47029703855514526,61.80886459350586,0.0,0.1
4.067198753356934,0.4839108884334564,6.9922332763671875,0.47398844361305237,0.1
2.5752439498901367,0.4975247383117676,23.215301513671875,0.24277456104755402,0.1
2.5120677947998047,0.49504950642585754,109.34944152832031,0.0,0.1
1.9640265703201294,0.48514851927757263,1.866742491722107,0.48554912209510803,0.1
1.7492239475250244,0.5099009871482849,1.1424756050109863,0.48554912209510803,0.1
1.4382725954055786,0.47772276401519775,4.066064834594727,0.5144508481025696,0.1
1.5295941829681396,0.5297029614448547,3.9241979122161865,0.5028901696205139,0.1
1.380154013633728,0.5247524976730347,10.150039672851562,0.47398844361305237,0.1
1.6976244449615479,0.49381187558174133,3.7927091121673584,0.47398844361305237,0.1
2.882681131362915,0.46039605140686035,3.665215492248535,0.47398844361305237,1e-05
2.7059102058410645,0.4752475321292877,3.4886789321899414,0.47398844361305237,1e-05
2.574244976043701,0.47648516297340393,3.4834048748016357,0.47398844361305237,1e-05
2.4120304584503174,0.4826732575893402,2.622934579849243,0.47398844361305237,1e-05
2.1170756816864014,0.5049505233764648,2.0865252017974854,0.47398844361305237,1e-05
2.137495517730713,0.4913366436958313,1.7149449586868286,0.47398844361305237,1e-05
2.13554310798645,0.4913366436958313,1.4679419994354248,0.5086705088615417,1e-05
2.0222301483154297,0.4839108884334564,1.3386050462722778,0.560693621635437,1e-05
2.005801200866699,0.5148515105247498,1.3194524049758911,0.560693621635437,1e-05
1.8253264427185059,0.5136138796806335,1.2761826515197754,0.6589595079421997,1e-05
1.754874348640442,0.5247524976730347,1.2052743434906006,0.647398829460144,1e-05
1.7963403463363647,0.5148515105247498,1.1564072370529175,0.6705202460289001,1e-05
1.639669418334961,0.5346534848213196,1.0440878868103027,0.6705202460289001,1e-05
1.683864951133728,0.5259901285171509,1.0882281064987183,0.6589595079421997,1e-05
1.7083187103271484,0.5247524976730347,0.8621737360954285,0.6705202460289001,1e-05
1.8015952110290527,0.4925742447376251,0.8047996163368225,0.6820809245109558,1e-05
1.5161097049713135,0.5247524976730347,0.8072687983512878,0.6820809245109558,1e-05
1.5451313257217407,0.5235148668289185,0.8157780766487122,0.6936416029930115,1e-05
1.5106717348098755,0.5346534848213196,0.6788763999938965,0.7225433588027954,1e-05
1.4872390031814575,0.5297029614448547,0.6751753687858582,0.6820809245109558,1e-05
