loss,accuracy,val_loss,val_accuracy,lr
2.3073768615722656,0.22772277891635895,1.6446949243545532,0.39306357502937317,1e-04
1.7086412906646729,0.3675742447376251,1.4863486289978027,0.4971098303794861,1e-04
1.4359701871871948,0.42326733469963074,1.3722784519195557,0.5144508481025696,1e-04
1.2395210266113281,0.5037128925323486,1.2785366773605347,0.5144508481025696,1e-04
1.2580937147140503,0.4641089141368866,1.1911004781723022,0.5086705088615417,1e-04
1.2308014631271362,0.46905940771102905,1.099597692489624,0.48554912209510803,1e-04
1.157012701034546,0.5099009871482849,1.0314109325408936,0.48554912209510803,1e-04
1.0796114206314087,0.5457921028137207,0.9795775413513184,0.5086705088615417,1e-04
1.1310442686080933,0.5024752616882324,0.9340156316757202,0.5144508481025696,1e-04
1.1089351177215576,0.5358911156654358,0.8968395590782166,0.5953757166862488,1e-04
1.5727962255477905,0.42326733469963074,0.8863773345947266,0.6300578117370605,1e-05
1.4924554824829102,0.4207920730113983,0.8523457050323486,0.647398829460144,1e-05
1.5242586135864258,0.4009900987148285,0.8298391103744507,0.6589595079421997,1e-05
1.3969069719314575,0.4443069398403168,0.8111388087272644,0.6705202460289001,1e-05
1.3690288066864014,0.47029703855514526,0.7941800951957703,0.6994219422340393,1e-05
1.401279091835022,0.46782177686691284,0.7885523438453674,0.6705202460289001,1e-05
1.3479838371276855,0.4628712832927704,0.7820396423339844,0.6127167344093323,1e-05
1.3243898153305054,0.4566831588745117,0.7758671045303345,0.5780346989631653,1e-05
1.293557047843933,0.4888613820075989,0.7787814140319824,0.5433526039123535,1e-05
1.3648792505264282,0.4455445408821106,0.7965636253356934,0.5028901696205139,1e-05
1.3471143245697021,0.46658414602279663,0.8163993954658508,0.48554912209510803,1e-05
